,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
281,0,41,1,4,12,9,4,Blue,4,3,0,23018.0,2168,0.859,1463,1.667,0.094
282,0,54,0,1,0,1,2,Blue,5,2,3,5556.0,1711,1.434,1706,1.625,0.308
283,1,54,0,2,12,1,9,Blue,3,3,1,6094.0,0,1.129,909,0.273,0.0
284,0,61,1,0,16,1,2,Blue,3,1,2,2939.0,1999,2.145,2434,1.538,0.68
285,0,61,1,0,0,1,4,Blue,2,1,0,5362.0,1274,1.015,1876,0.783,0.238
286,1,48,1,2,12,1,5,Blue,3,3,3,27126.0,0,0.953,1000,0.786,0.0
287,0,45,0,4,16,0,1,Blue,6,3,2,3342.0,2517,0.771,1139,0.765,0.753
288,1,54,0,4,16,1,9,Blue,6,2,2,2532.0,2221,0.491,799,0.235,0.877
289,0,54,0,3,22,1,9,Blue,2,2,3,1900.0,1376,0.89,1881,0.607,0.724
290,0,44,1,3,16,0,3,Blue,2,3,2,14546.0,1703,0.955,1273,0.588,0.117
291,0,50,0,4,22,0,9,Blue,2,3,2,2521.0,1608,0.587,1328,0.571,0.638
292,0,55,1,2,22,1,3,Blue,3,4,3,16427.0,1682,0.631,1579,1.118,0.102
293,0,48,1,2,16,9,2,Blue,5,1,2,13068.0,1718,0.607,937,0.556,0.131
294,0,45,1,2,15,0,3,Blue,6,3,0,23218.0,1814,1.178,1749,2.083,0.078
295,0,60,1,0,12,1,2,Blue,5,1,3,3281.0,837,1.859,1424,1.417,0.255
296,0,55,1,2,12,1,2,Blue,5,3,2,3096.0,2217,0.799,2011,0.783,0.716
297,0,62,0,0,12,1,2,Blue,5,2,3,2052.0,1250,0.728,1208,0.632,0.609
298,0,38,0,1,12,9,1,Blue,2,3,0,1438.3,583,0.888,1259,1.0,0.405
299,0,46,1,3,12,0,2,Blue,2,3,2,9432.0,1418,0.612,1319,0.368,0.15
300,0,50,1,0,12,0,5,Silver,5,2,3,14938.0,2303,0.804,949,2.0,0.154
301,0,45,1,2,0,1,3,Blue,5,3,2,2221.0,1343,0.869,1338,1.308,0.605
302,0,47,1,3,18,3,3,Blue,6,3,0,5731.0,1577,0.657,1554,0.444,0.275
303,0,48,1,4,15,1,3,Gold,2,2,3,34516.0,2061,0.722,1350,0.455,0.06
304,0,35,1,3,0,1,3,Blue,5,2,2,6985.0,1130,0.963,1694,0.76,0.162
305,0,51,1,2,16,1,5,Blue,3,3,0,24221.0,1707,0.816,1678,0.538,0.07
306,0,36,0,3,12,1,9,Blue,4,1,1,15439.0,0,0.742,2069,0.536,0.0
307,0,47,1,4,16,0,4,Blue,6,3,2,21637.0,2030,0.776,1222,0.438,0.094
308,0,52,1,2,16,0,5,Blue,2,3,2,14543.0,0,0.788,1536,0.423,0.0
309,0,43,0,4,0,1,1,Blue,2,1,1,9684.0,2475,0.697,1400,2.1,0.256
310,0,63,1,2,12,1,2,Blue,2,2,2,5007.0,930,0.885,1050,1.154,0.186
311,0,61,1,0,16,1,3,Blue,3,2,0,1616.0,1047,0.984,1389,1.2,0.648
312,0,53,1,2,0,0,3,Blue,5,2,2,19116.0,0,0.656,1184,0.611,0.0
313,0,53,0,3,16,1,1,Blue,5,6,2,2759.0,2223,1.32,2093,1.0,0.806
314,1,57,1,3,16,1,5,Blue,2,3,3,8249.0,1381,0.798,678,0.833,0.167
315,0,38,0,2,16,0,9,Blue,2,3,2,14041.0,2154,1.084,1467,1.417,0.153
316,0,53,1,3,12,1,3,Blue,5,3,2,5264.0,2169,0.374,1219,0.5,0.412
317,0,63,0,0,99,1,1,Blue,4,2,1,2420.0,1912,1.256,1730,0.565,0.79
318,0,49,0,4,12,1,1,Blue,4,2,0,2826.0,2070,0.541,1025,0.647,0.732
319,0,45,1,2,12,1,4,Blue,5,5,2,12518.0,1539,0.645,1165,0.833,0.123
320,0,67,1,0,16,1,2,Blue,4,2,1,5876.0,1297,1.012,2133,0.719,0.221
321,0,48,1,3,16,0,4,Silver,3,2,3,34516.0,0,0.448,1122,0.182,0.0
322,0,51,0,2,0,3,1,Blue,4,1,2,9648.0,1926,0.549,1083,1.75,0.2
323,0,52,1,2,12,0,4,Silver,3,3,3,34516.0,2177,1.32,1234,1.875,0.063
324,0,55,0,2,0,1,9,Blue,3,3,0,3025.0,2376,1.252,1277,1.875,0.785
325,0,34,1,3,12,1,3,Blue,4,3,3,3265.0,2517,0.952,1843,0.944,0.771
326,0,56,1,1,0,1,5,Blue,3,2,2,6041.0,1355,0.685,1747,0.581,0.224
327,0,44,0,2,18,1,1,Blue,3,3,2,2293.0,1823,0.617,1166,1.444,0.795
328,0,47,1,3,18,9,4,Blue,6,2,2,13399.0,2505,0.627,1326,0.824,0.187
329,0,46,0,3,99,1,1,Blue,4,3,3,4317.0,2517,0.944,1619,1.0,0.583
330,0,43,0,3,16,0,2,Blue,5,2,0,3378.0,1069,0.581,1285,0.333,0.316
331,0,50,0,1,16,0,1,Blue,4,1,3,5012.0,2242,0.816,1142,1.0,0.447
332,0,38,0,4,0,0,1,Blue,4,1,0,2569.0,1605,0.574,1190,0.643,0.625
333,0,53,0,1,16,0,1,Blue,3,1,2,3471.0,1785,1.051,1052,0.714,0.514
334,0,43,1,5,16,3,5,Silver,5,3,3,34516.0,1699,0.771,1628,0.727,0.049
335,0,53,1,1,12,1,5,Blue,6,3,2,3312.0,1844,0.986,1740,0.882,0.557
336,0,56,0,1,16,1,1,Blue,4,3,3,2578.0,2462,1.707,1378,0.812,0.955
337,1,54,1,2,99,1,2,Blue,4,3,2,2902.0,2517,0.821,996,0.444,0.867
338,0,57,0,3,12,1,1,Blue,3,2,1,2742.0,2321,1.315,1389,0.6,0.846
339,0,62,1,1,12,1,1,Blue,5,3,3,2077.0,1571,1.031,1365,1.0,0.756
340,0,46,0,4,16,0,1,Blue,5,1,2,6265.0,1942,1.027,1715,0.87,0.31
341,0,49,1,2,0,1,3,Blue,6,3,0,7819.0,1560,0.827,1582,0.786,0.2
342,0,52,1,3,16,0,4,Blue,6,3,3,2731.0,1692,0.62,1220,0.692,0.62
343,1,58,1,1,0,1,2,Blue,2,4,3,1438.3,537,0.819,715,0.182,0.373
344,0,54,1,0,12,1,4,Blue,3,1,2,16286.0,1710,1.223,2552,1.227,0.105
345,0,49,1,1,16,1,5,Blue,3,2,3,34516.0,0,0.507,1106,0.938,0.0
346,0,58,0,3,12,1,1,Blue,6,1,0,2609.0,2439,1.269,1731,1.833,0.935
347,0,52,1,2,12,0,3,Blue,5,3,2,7567.0,1173,0.541,1435,0.6,0.155
348,0,41,1,5,12,1,3,Blue,5,3,3,22770.0,2517,0.994,1882,0.652,0.111
349,0,62,0,0,0,1,1,Blue,5,1,2,3791.0,1648,1.227,2058,0.789,0.435
350,0,54,1,2,16,1,1,Blue,4,4,2,2702.0,2517,1.019,1658,1.462,0.932
351,0,40,0,3,12,3,1,Blue,3,1,3,2555.0,2117,1.049,1334,0.6,0.829
352,0,43,1,3,16,1,4,Blue,5,3,2,2355.0,1090,0.751,1441,0.812,0.463
353,0,53,0,2,16,0,2,Blue,6,2,0,5332.0,0,0.939,1371,1.167,0.0
354,0,55,1,1,0,0,2,Blue,6,3,2,1443.0,1375,0.683,1991,0.583,0.953
355,0,46,1,4,16,0,3,Blue,6,2,3,10741.0,755,1.166,1278,1.444,0.07
356,0,41,1,1,0,1,3,Blue,3,2,0,7984.0,1503,0.797,1734,1.167,0.188
357,0,49,1,3,0,0,3,Blue,3,2,2,18584.0,2517,0.703,1330,1.125,0.135
358,0,61,0,0,16,1,9,Blue,4,1,3,5585.0,1465,1.503,1787,0.722,0.262
359,0,46,1,2,0,1,4,Blue,6,3,2,34516.0,2165,0.837,1672,0.524,0.063
360,0,50,0,1,0,1,1,Blue,6,3,4,1438.3,0,1.068,1439,1.05,0.0
361,0,40,1,2,16,0,4,Blue,5,1,0,2478.0,2031,1.284,1558,0.938,0.82
362,0,51,1,4,12,0,5,Blue,6,3,3,34516.0,2274,0.788,1795,0.679,0.066
363,0,50,0,2,16,1,2,Blue,6,2,3,2339.0,1440,0.431,893,0.375,0.616
364,0,47,0,2,16,1,1,Blue,6,3,2,2726.0,0,0.844,1099,0.588,0.0
365,0,43,1,4,99,1,5,Blue,3,3,3,14881.0,848,0.762,1408,1.091,0.057
366,0,36,0,4,16,1,2,Blue,6,3,3,1628.0,969,0.999,1893,2.75,0.595
367,0,47,0,2,16,1,1,Blue,5,2,2,3156.0,1644,1.052,1151,1.385,0.521
368,0,46,0,2,16,0,1,Blue,5,3,0,4745.0,1270,0.93,1519,0.938,0.268
369,0,46,1,2,12,1,5,Blue,5,3,2,19727.0,1785,0.572,1245,0.786,0.09
370,0,52,1,0,0,1,3,Blue,3,3,2,22720.0,793,0.685,1102,0.286,0.035
371,0,43,1,4,99,1,2,Blue,5,3,0,8129.0,1799,0.566,1402,0.737,0.221
372,0,40,0,4,16,0,1,Blue,6,2,3,3751.0,1521,0.974,1060,1.308,0.405
373,0,54,0,4,12,1,1,Blue,3,5,3,1594.0,1411,0.817,1459,1.188,0.885
374,0,55,0,1,12,0,1,Blue,4,2,0,2569.0,1403,0.886,1456,0.444,0.546
375,0,49,0,4,18,0,9,Blue,6,3,2,18206.0,1586,0.921,1439,1.0,0.087
376,0,45,1,4,12,1,2,Blue,6,3,3,3104.0,1766,0.828,1353,1.182,0.569
377,0,49,1,3,16,1,2,Blue,5,3,2,2406.0,1560,0.751,1173,0.391,0.648
378,0,63,1,1,0,1,4,Blue,5,2,3,24571.0,1955,1.174,1746,1.0,0.08
379,0,40,0,3,12,0,1,Gold,3,2,3,15534.0,726,0.556,1279,0.867,0.047
380,0,41,0,2,16,1,1,Silver,4,2,0,12301.0,2250,0.484,1307,0.261,0.183
381,0,37,1,4,16,1,4,Blue,6,2,3,2846.0,1818,0.711,1473,1.176,0.639
382,0,58,1,2,0,9,5,Blue,6,2,3,9788.0,1794,0.778,1805,0.762,0.183
383,0,55,1,2,12,1,3,Blue,4,3,3,7231.0,2381,0.996,1421,1.3,0.329
384,0,53,0,1,12,1,1,Blue,6,3,2,2324.0,1576,0.728,1272,1.312,0.678
385,0,57,1,2,16,1,4,Blue,3,2,3,12208.0,1980,0.616,1409,0.619,0.162
386,1,43,1,4,18,9,4,Blue,2,5,3,5639.0,1547,1.087,647,0.364,0.274
387,0,58,1,1,16,1,3,Blue,3,3,2,10021.0,1617,0.578,1275,0.667,0.161
388,0,64,1,0,99,1,1,Blue,6,1,0,2215.0,1915,0.794,1270,0.588,0.865
389,0,54,0,2,16,1,1,Blue,3,2,3,2027.0,1480,0.979,1702,0.947,0.73
390,0,53,1,2,16,1,3,Blue,6,2,2,6363.0,1162,0.644,1256,1.0,0.183
391,0,39,0,3,15,0,1,Blue,6,1,2,3920.0,2008,0.944,3178,0.656,0.512
392,0,56,1,3,12,1,3,Blue,5,1,3,9226.0,1233,1.521,1626,1.636,0.134
393,0,54,0,4,99,3,1,Blue,6,1,1,9376.0,1288,0.597,1562,0.5,0.137
394,0,59,0,1,18,1,2,Blue,5,3,3,1944.0,1346,1.052,1960,0.727,0.692
395,0,42,1,3,0,0,2,Blue,3,1,0,9599.0,1554,1.087,1154,1.235,0.162
396,0,42,1,4,16,1,3,Silver,5,1,2,28202.0,843,0.637,1629,0.727,0.03
397,0,43,1,3,15,9,4,Blue,3,3,1,24850.0,1662,0.693,1226,0.923,0.067
398,0,55,1,0,12,1,5,Blue,5,3,3,3805.0,2233,1.095,1743,0.929,0.587
399,0,52,1,1,0,0,4,Blue,5,2,2,2733.0,1306,0.791,1139,0.444,0.478
400,0,46,1,1,0,9,2,Blue,6,3,3,12781.0,1253,0.638,1073,0.4,0.098
401,1,57,1,2,0,1,5,Blue,3,3,3,3106.0,1120,1.045,683,0.7,0.361
402,0,48,1,3,15,1,4,Blue,3,3,0,7477.0,0,0.511,1159,0.684,0.0
403,0,45,1,4,99,1,5,Blue,6,1,3,34516.0,2086,0.986,1859,0.958,0.06
404,0,48,1,2,12,1,5,Blue,6,5,2,29963.0,2094,0.648,1205,0.867,0.07
405,0,47,1,1,16,0,2,Blue,5,3,0,6509.0,2033,0.83,1409,0.37,0.312
406,1,42,1,3,15,1,3,Blue,3,3,3,13450.0,0,0.742,1000,0.059,0.0
407,0,41,1,2,16,9,3,Silver,6,2,0,27000.0,0,0.61,1209,0.3,0.0
408,0,51,1,4,15,1,5,Silver,5,2,1,34516.0,1254,0.869,1366,0.786,0.036
409,0,55,0,2,16,0,1,Blue,5,3,2,6347.0,0,0.466,1161,0.375,0.0
410,0,67,1,1,0,1,2,Blue,4,3,2,3106.0,1675,0.781,1512,0.407,0.539
411,0,39,1,1,16,1,3,Blue,4,1,1,2536.0,913,1.059,1750,1.333,0.36
412,0,54,1,3,18,0,3,Blue,6,3,0,13048.0,1954,1.139,1170,0.846,0.15
413,0,55,0,2,99,1,1,Blue,3,3,1,2453.0,968,1.081,2218,0.613,0.395
414,0,47,1,3,12,1,2,Silver,3,2,2,16138.0,1249,1.01,1198,0.833,0.077
415,0,49,1,2,18,1,3,Blue,3,2,0,8077.0,1965,0.637,1329,0.444,0.243
416,1,42,0,2,16,1,1,Blue,3,3,3,1929.0,1673,0.835,857,1.118,0.867
417,0,57,1,2,99,0,4,Blue,3,3,2,3127.0,2517,0.589,1470,1.143,0.805
418,0,44,1,5,0,1,3,Blue,3,3,2,8645.0,1454,0.708,1435,1.778,0.168
419,0,56,1,3,99,0,3,Blue,3,1,3,1438.3,0,0.503,1093,0.833,0.0
420,1,49,0,3,16,1,1,Blue,6,3,2,2185.0,0,0.727,715,0.818,0.0
421,0,45,1,3,16,0,4,Blue,5,2,2,24487.0,2517,0.912,1512,0.909,0.103
422,0,63,1,0,12,1,3,Blue,6,2,3,2567.0,0,1.636,2399,0.955,0.0
423,0,44,1,3,16,0,4,Blue,6,3,3,4131.0,785,0.543,906,1.2,0.19
424,0,44,0,4,15,1,1,Silver,3,2,2,10790.0,1930,0.75,1052,1.286,0.179
425,0,40,1,3,12,1,2,Blue,4,3,3,6884.0,1001,0.786,975,0.833,0.145
426,1,39,1,2,0,0,3,Blue,5,3,3,13961.0,1299,0.842,783,0.667,0.093
427,0,42,1,4,12,1,4,Blue,6,1,0,29801.0,1916,0.781,990,0.909,0.064
428,0,54,1,3,12,1,5,Blue,4,1,1,13219.0,0,0.576,1097,0.5,0.0
429,1,58,0,4,99,1,1,Blue,2,3,3,2536.0,0,0.917,901,0.522,0.0
430,0,46,0,4,16,3,1,Blue,5,3,1,9478.0,820,0.64,1327,0.864,0.087
431,0,47,0,4,99,3,2,Blue,6,1,2,3502.0,1851,2.023,1814,0.722,0.529
432,0,67,0,0,99,1,9,Blue,4,3,3,10509.0,2388,0.777,1365,1.429,0.227
433,0,50,0,2,15,3,1,Blue,3,3,0,1491.0,0,0.876,1058,0.889,0.0
434,0,55,1,0,12,3,3,Blue,6,1,2,9734.0,0,0.785,1476,0.9,0.0
435,0,46,0,2,16,1,2,Blue,6,1,3,2305.0,1627,0.747,1230,0.565,0.706
436,0,47,0,4,0,1,2,Blue,3,1,3,14241.0,2081,0.909,1581,0.833,0.146
437,0,36,0,2,99,1,2,Blue,3,1,2,4789.0,1257,1.134,1534,0.933,0.262
438,0,40,1,4,22,3,3,Blue,4,2,3,23138.0,1727,0.693,1612,1.438,0.075
439,0,57,1,2,99,0,4,Blue,6,1,3,23008.0,2280,0.674,1302,0.636,0.099
440,0,48,1,1,99,3,4,Blue,3,1,0,3131.0,2517,0.602,1439,0.481,0.804
441,0,58,0,3,16,1,1,Blue,5,3,2,5798.0,1794,0.564,1724,0.452,0.309
442,0,48,1,3,16,0,2,Blue,5,2,3,6880.0,1390,1.205,1784,0.944,0.202
443,0,48,1,3,16,9,4,Platinum,3,2,2,34516.0,1531,0.862,1156,1.071,0.044
444,0,53,0,2,15,1,2,Blue,6,2,1,2075.0,1469,1.322,2556,1.13,0.708
445,0,50,1,2,16,1,4,Blue,3,3,0,4589.0,0,0.845,1590,0.37,0.0
446,1,52,0,1,16,0,1,Blue,1,2,2,2317.0,0,1.005,884,0.727,0.0
447,1,53,0,2,0,0,1,Blue,1,1,1,1981.0,1518,1.019,973,0.923,0.766
448,0,56,0,1,16,0,2,Blue,3,2,1,6038.0,0,0.741,1447,0.875,0.0
449,0,44,1,5,99,0,4,Blue,5,3,2,14910.0,877,0.772,1150,0.625,0.059
450,0,49,1,3,12,1,4,Blue,3,3,2,29659.0,1143,0.512,1193,0.615,0.039
451,1,54,1,2,16,1,3,Blue,3,3,2,4320.0,0,0.967,706,0.5,0.0
452,0,39,0,1,99,0,2,Blue,6,1,3,11213.0,0,0.563,1257,0.643,0.0
453,0,39,0,3,0,3,9,Blue,5,1,2,26181.0,0,0.913,1303,0.75,0.0
454,0,41,0,4,12,0,1,Blue,3,1,0,5773.0,0,0.67,1306,0.5,0.0
455,1,53,1,2,0,1,4,Blue,1,3,3,4503.0,0,0.659,748,0.429,0.0
456,0,47,1,3,0,1,4,Blue,6,2,2,29770.0,1565,0.674,1774,2.0,0.053
457,0,46,0,2,18,1,1,Blue,5,1,1,5014.0,1910,0.863,1209,1.5,0.381
458,0,53,0,1,12,1,1,Blue,6,1,2,3445.0,1074,0.67,1074,0.632,0.312
459,0,60,1,1,16,1,4,Blue,6,2,2,23412.0,1078,0.79,1786,0.786,0.046
460,0,59,0,0,16,0,1,Blue,4,1,2,3044.0,1611,0.74,1456,0.714,0.529
461,0,38,1,1,99,0,3,Blue,5,2,1,14596.0,2192,0.898,1300,1.083,0.15
462,0,56,1,4,0,0,1,Blue,3,2,2,3864.0,1654,0.491,1470,0.235,0.428
463,1,35,1,3,18,9,4,Blue,2,1,3,17030.0,1911,0.528,715,0.562,0.112
464,0,50,1,3,16,0,3,Blue,4,2,3,23090.0,839,1.326,1198,1.0,0.036
465,0,53,1,2,18,9,4,Blue,4,2,0,29205.0,1208,0.957,1556,1.048,0.041
466,0,63,1,2,16,1,3,Blue,5,2,3,14035.0,2061,2.271,1606,1.5,0.147
467,1,43,0,2,0,0,1,Blue,2,3,2,2962.0,2517,1.046,929,0.409,0.85
468,0,46,1,2,99,1,4,Blue,6,3,0,18578.0,1385,0.565,1606,0.421,0.075
469,0,61,1,1,0,0,3,Blue,5,3,2,2201.0,1138,0.675,1199,0.6,0.517
470,0,37,0,0,18,1,1,Blue,4,3,2,2061.0,1483,1.362,2400,0.622,0.72
471,0,42,0,5,22,1,9,Blue,4,2,2,24602.0,1660,0.588,1337,0.76,0.067
472,0,41,1,2,0,3,5,Blue,3,2,2,15911.0,896,0.954,1270,0.833,0.056
473,1,56,1,2,15,0,5,Blue,2,2,3,16867.0,0,0.885,654,0.4,0.0
474,0,56,1,3,16,1,3,Blue,3,3,0,2783.0,1526,0.942,1909,0.688,0.548
475,1,52,0,3,18,0,1,Blue,3,3,2,2972.0,0,1.035,922,0.562,0.0
476,0,40,0,3,12,0,2,Blue,5,3,2,5124.0,2235,0.542,1158,0.355,0.436
477,0,63,1,1,16,1,2,Blue,6,6,2,2880.0,2362,0.89,1323,0.444,0.82
478,0,58,1,1,12,0,2,Blue,4,1,0,5579.0,0,0.481,1025,0.667,0.0
479,0,58,1,4,99,1,3,Blue,5,1,3,12010.0,2149,0.801,1700,1.5,0.179
480,0,46,1,2,0,3,4,Blue,6,3,3,34516.0,1597,0.858,1628,1.217,0.046
481,0,37,0,1,16,1,2,Blue,5,2,2,4394.0,885,1.04,1377,0.684,0.201
482,0,46,1,4,16,0,4,Blue,4,3,3,18325.0,723,0.815,1517,0.65,0.039
483,0,46,0,4,18,1,1,Blue,5,3,2,3773.0,1972,0.783,1528,1.083,0.523
484,0,41,1,1,16,0,4,Blue,5,1,3,21684.0,1748,0.715,1329,0.6,0.081
485,0,48,0,3,12,3,2,Blue,4,1,2,1919.0,774,0.965,1505,0.737,0.403
486,0,49,0,3,16,0,2,Blue,5,3,2,9995.0,1713,0.96,1172,0.462,0.171
487,0,44,1,2,16,1,4,Blue,3,2,2,11910.0,2098,1.16,1646,1.294,0.176
488,0,39,0,3,15,1,1,Blue,4,2,0,2279.0,1529,1.26,1693,1.286,0.671
489,0,57,1,1,15,0,2,Blue,3,1,2,3539.0,0,0.781,1336,0.211,0.0
490,0,48,1,3,12,1,4,Blue,5,1,3,30579.0,1351,0.759,1289,0.727,0.044
491,0,47,1,3,12,0,4,Blue,4,1,0,24480.0,1923,0.505,1416,0.778,0.079
492,0,56,0,1,0,3,9,Blue,6,1,2,17561.0,0,0.94,1608,1.2,0.0
493,0,54,0,0,15,1,1,Blue,3,1,2,1638.0,0,0.75,1885,0.545,0.0
494,0,54,1,1,16,1,3,Blue,3,3,2,2947.0,2216,0.76,1744,0.606,0.752
495,0,52,1,4,12,1,4,Blue,6,1,0,5738.0,1112,1.519,1922,0.655,0.194
496,0,43,1,4,99,9,5,Blue,5,2,2,33304.0,1833,0.428,1448,0.381,0.055
497,0,59,1,1,15,0,2,Blue,6,3,3,7251.0,1603,0.591,1300,0.8,0.221
498,0,44,1,1,99,1,9,Blue,6,2,0,2885.0,1895,0.387,1366,0.632,0.657
499,0,56,0,1,15,1,1,Blue,6,2,3,2641.0,1257,0.891,1439,1.053,0.476
500,0,45,0,4,16,1,9,Blue,6,3,0,2801.0,2043,0.583,1241,0.643,0.729
501,0,55,1,1,12,1,4,Blue,3,3,3,16794.0,809,1.566,1917,0.941,0.048
502,0,48,0,3,15,3,2,Blue,4,1,3,9336.0,1672,0.696,1391,0.625,0.179
503,0,56,0,5,15,0,1,Blue,4,1,0,2763.0,2517,0.938,1246,0.824,0.911
504,0,41,1,3,0,1,3,Blue,5,3,2,17391.0,1044,1.08,1248,0.688,0.06
505,0,65,0,1,12,1,1,Blue,3,2,0,3198.0,2493,0.665,1936,1.316,0.78
506,0,34,1,4,18,0,4,Blue,3,3,2,5100.0,1786,1.06,2375,0.575,0.35
507,0,56,1,3,18,1,3,Blue,3,1,2,3955.0,2517,0.484,1238,1.083,0.636
508,0,62,0,1,12,1,1,Blue,5,3,1,3140.0,1985,1.346,1626,0.864,0.632
509,1,45,0,3,0,0,9,Blue,3,3,3,4028.0,710,0.731,791,0.833,0.176
510,0,38,0,2,0,0,1,Blue,5,3,3,2264.0,0,0.479,1204,0.333,0.0
511,0,49,1,3,99,9,5,Blue,5,2,2,21620.0,2008,0.691,1300,0.5,0.093
512,0,58,1,2,12,0,3,Blue,3,2,0,6385.0,1535,1.138,1612,0.88,0.24
513,0,41,0,4,16,0,2,Blue,4,2,3,2375.0,1658,0.638,1071,1.0,0.698
514,0,33,1,2,16,1,3,Blue,3,3,3,1963.0,1721,0.68,1378,0.762,0.877
515,0,47,0,4,15,0,1,Blue,6,2,2,4256.0,1084,0.63,1100,0.381,0.255
516,0,56,0,1,16,1,1,Blue,5,1,0,5097.0,1152,0.94,2052,0.607,0.226
517,0,51,1,1,16,0,3,Blue,3,2,3,3228.0,2517,0.949,1349,1.357,0.78
518,0,49,1,1,16,9,2,Silver,6,1,3,20231.0,977,0.893,1215,0.714,0.048
519,1,50,1,1,99,0,5,Blue,3,2,3,27512.0,2137,1.048,1149,0.562,0.078
520,0,55,0,3,99,1,2,Blue,5,2,0,1929.0,1540,1.142,2354,0.786,0.798
521,0,26,1,0,16,0,1,Blue,6,3,2,2585.0,2019,0.525,2644,0.481,0.781
522,1,58,1,1,15,1,4,Blue,3,3,3,12151.0,1799,1.022,918,0.556,0.148
523,0,46,1,3,12,0,4,Gold,3,2,2,34516.0,2113,0.618,1362,1.214,0.061
524,0,48,1,4,12,1,5,Blue,6,3,1,34516.0,1013,0.575,1222,0.85,0.029
525,0,42,1,4,0,3,3,Blue,4,1,2,5504.0,0,0.62,1364,0.684,0.0
526,0,37,1,4,16,1,4,Blue,4,1,2,10021.0,1203,0.93,1463,1.0,0.12
527,0,63,0,0,99,1,1,Blue,5,3,0,3558.0,2318,1.265,1631,0.824,0.651
528,0,50,1,3,12,0,2,Silver,4,3,4,19853.0,1513,0.802,1878,0.41,0.076
529,0,41,0,1,12,0,2,Blue,6,3,2,4969.0,838,0.591,1489,0.455,0.169
530,0,48,0,3,16,3,1,Blue,3,2,3,3117.0,1603,1.167,1437,0.609,0.514
531,0,46,1,2,15,0,4,Blue,4,2,0,21526.0,2332,0.755,1313,0.609,0.108
532,0,61,1,0,12,0,3,Blue,4,2,2,5504.0,1412,0.722,1290,0.462,0.257
533,0,59,0,0,99,1,1,Blue,4,3,2,5512.0,1124,1.391,1975,1.579,0.204
534,1,53,0,2,22,1,9,Blue,1,2,3,1438.3,0,0.644,807,0.692,0.0
535,0,39,0,3,22,9,2,Blue,5,3,0,7262.0,1466,0.512,1438,0.556,0.202
536,0,51,1,3,12,1,5,Blue,6,3,2,7319.0,1692,0.701,1233,0.611,0.231
537,1,45,1,2,16,1,3,Blue,3,5,3,1438.3,0,0.676,709,0.421,0.0
538,0,48,1,4,99,0,3,Blue,4,3,3,7712.0,1387,0.861,1597,0.56,0.18
539,0,47,1,1,16,1,3,Blue,6,3,0,2053.0,0,0.865,1283,1.154,0.0
540,0,41,1,2,12,1,2,Blue,3,1,3,12804.0,2517,0.892,1101,0.276,0.197
541,0,48,1,4,15,1,4,Blue,3,3,2,26443.0,1601,0.493,1593,0.333,0.061
542,0,50,0,4,16,0,1,Blue,6,2,0,3125.0,1928,0.412,1631,0.533,0.617
543,0,56,0,2,18,1,1,Blue,6,1,2,4930.0,2259,1.134,2194,0.606,0.458
544,0,39,0,2,15,0,1,Blue,6,3,3,9476.0,0,0.605,1128,0.929,0.0
545,0,47,1,1,16,1,4,Blue,6,3,3,11722.0,1667,0.566,1497,0.25,0.142
546,0,44,1,2,16,0,5,Blue,4,1,3,13301.0,0,1.058,1385,0.515,0.0
547,0,61,0,1,99,1,9,Blue,4,2,3,1438.3,0,1.337,1449,1.455,0.0
548,1,43,0,2,18,1,1,Blue,3,3,1,1438.3,0,1.004,974,0.273,0.0
549,1,59,1,1,12,1,3,Blue,3,2,3,6705.0,0,0.749,731,0.5,0.0
550,0,42,0,2,0,1,9,Blue,4,2,0,22718.0,0,0.791,1191,1.176,0.0
551,0,40,1,4,99,3,2,Gold,4,2,2,23981.0,1788,0.631,1421,0.308,0.075
552,0,65,1,2,99,1,1,Blue,4,2,4,2318.0,1010,0.81,1256,0.591,0.436
553,0,48,1,1,15,1,3,Blue,4,3,2,19324.0,1040,0.904,1744,0.852,0.054
554,0,44,1,2,16,0,2,Blue,5,3,1,5331.0,1993,0.777,1766,0.625,0.374
555,0,36,0,4,99,1,9,Blue,5,2,0,15700.0,1276,1.389,2229,0.778,0.081
556,0,45,1,4,16,0,3,Blue,6,2,2,17625.0,894,1.285,1773,1.053,0.051
557,0,39,1,2,16,1,4,Blue,6,3,2,17438.0,0,1.078,1860,0.85,0.0
558,0,40,1,4,15,9,4,Blue,3,3,1,1962.0,0,0.684,1179,0.688,0.0
559,1,62,1,0,12,1,3,Blue,3,3,2,8077.0,0,0.749,906,0.333,0.0
560,0,26,1,0,16,0,2,Blue,6,1,2,3290.0,1616,0.466,2781,0.35,0.491
561,0,60,1,0,0,0,1,Blue,5,3,2,2402.0,1728,0.652,1650,0.606,0.719
562,0,54,0,3,22,0,1,Blue,6,1,0,9256.0,1999,0.812,1446,0.762,0.216
563,0,62,1,0,16,1,3,Blue,6,3,3,3674.0,895,0.658,1703,0.371,0.244
564,1,57,1,2,15,1,2,Blue,2,5,3,6462.0,0,0.856,761,0.214,0.0
